"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","ModeWithoutHardLink","BaseName","ResolvedTarget","Target","LinkType","Name","Parent","Root","Exists","FullName","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","LinkTarget","UnixFileMode","Attributes"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\home-(flowered).mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","home-(flowered).mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","home-(flowered)","C:\GitRepos\alisoncreations\resources\videos\home-(flowered).mp4",,,"home-(flowered).mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\home-(flowered).mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\house-heart-white.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","house-heart-white.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","house-heart-white","C:\GitRepos\alisoncreations\resources\videos\house-heart-white.mp4",,,"house-heart-white.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\house-heart-white.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\houses-scene-1..mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","houses-scene-1..mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","houses-scene-1.","C:\GitRepos\alisoncreations\resources\videos\houses-scene-1..mp4",,,"houses-scene-1..mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\houses-scene-1..mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\houses-scene-2.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","houses-scene-2.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","houses-scene-2","C:\GitRepos\alisoncreations\resources\videos\houses-scene-2.mp4",,,"houses-scene-2.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\houses-scene-2.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\houses-scene-3.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","houses-scene-3.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","houses-scene-3","C:\GitRepos\alisoncreations\resources\videos\houses-scene-3.mp4",,,"houses-scene-3.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\houses-scene-3.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\large-seated-teddy-mix.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","large-seated-teddy-mix.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","large-seated-teddy-mix","C:\GitRepos\alisoncreations\resources\videos\large-seated-teddy-mix.mp4",,,"large-seated-teddy-mix.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\large-seated-teddy-mix.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\love-(flowered).mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","love-(flowered).mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","love-(flowered)","C:\GitRepos\alisoncreations\resources\videos\love-(flowered).mp4",,,"love-(flowered).mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\love-(flowered).mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\paw-print-quote-4.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","paw-print-quote-4.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","paw-print-quote-4","C:\GitRepos\alisoncreations\resources\videos\paw-print-quote-4.mp4",,,"paw-print-quote-4.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\paw-print-quote-4.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\peek-a-boo-teddy-mix.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","peek-a-boo-teddy-mix.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","peek-a-boo-teddy-mix","C:\GitRepos\alisoncreations\resources\videos\peek-a-boo-teddy-mix.mp4",,,"peek-a-boo-teddy-mix.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\peek-a-boo-teddy-mix.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\peek-a-boo-teddy.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","peek-a-boo-teddy.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","peek-a-boo-teddy","C:\GitRepos\alisoncreations\resources\videos\peek-a-boo-teddy.mp4",,,"peek-a-boo-teddy.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\peek-a-boo-teddy.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\raindeer-mix.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","raindeer-mix.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","raindeer-mix","C:\GitRepos\alisoncreations\resources\videos\raindeer-mix.mp4",,,"raindeer-mix.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\raindeer-mix.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\rose-teddy-mix.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","rose-teddy-mix.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","rose-teddy-mix","C:\GitRepos\alisoncreations\resources\videos\rose-teddy-mix.mp4",,,"rose-teddy-mix.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\rose-teddy-mix.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\set-of-2-houses-with-flowers-white.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","set-of-2-houses-with-flowers-white.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-2-houses-with-flowers-white","C:\GitRepos\alisoncreations\resources\videos\set-of-2-houses-with-flowers-white.mp4",,,"set-of-2-houses-with-flowers-white.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\set-of-2-houses-with-flowers-white.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\set-of-3-bunnys-mix.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","set-of-3-bunnys-mix.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-3-bunnys-mix","C:\GitRepos\alisoncreations\resources\videos\set-of-3-bunnys-mix.mp4",,,"set-of-3-bunnys-mix.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\set-of-3-bunnys-mix.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\set-of-3-flower-vases-set-1.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","set-of-3-flower-vases-set-1.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-3-flower-vases-set-1","C:\GitRepos\alisoncreations\resources\videos\set-of-3-flower-vases-set-1.mp4",,,"set-of-3-flower-vases-set-1.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\set-of-3-flower-vases-set-1.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\set-of-five-mushroons.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","set-of-five-mushroons.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-five-mushroons","C:\GitRepos\alisoncreations\resources\videos\set-of-five-mushroons.mp4",,,"set-of-five-mushroons.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\set-of-five-mushroons.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\set-of-three-mushroons.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","set-of-three-mushroons.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-three-mushroons","C:\GitRepos\alisoncreations\resources\videos\set-of-three-mushroons.mp4",,,"set-of-three-mushroons.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\set-of-three-mushroons.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\set-of-two-gnome.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","set-of-two-gnome.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-two-gnome","C:\GitRepos\alisoncreations\resources\videos\set-of-two-gnome.mp4",,,"set-of-two-gnome.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\set-of-two-gnome.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\sets-of-balloon-teddy-mix.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","sets-of-balloon-teddy-mix.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","sets-of-balloon-teddy-mix","C:\GitRepos\alisoncreations\resources\videos\sets-of-balloon-teddy-mix.mp4",,,"sets-of-balloon-teddy-mix.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\sets-of-balloon-teddy-mix.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\sitting-angel.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","sitting-angel.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","sitting-angel","C:\GitRepos\alisoncreations\resources\videos\sitting-angel.mp4",,,"sitting-angel.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\sitting-angel.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\sitting-teddy-small-mix.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","sitting-teddy-small-mix.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","sitting-teddy-small-mix","C:\GitRepos\alisoncreations\resources\videos\sitting-teddy-small-mix.mp4",,,"sitting-teddy-small-mix.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\sitting-teddy-small-mix.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\snow-scene-mix.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","snow-scene-mix.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","snow-scene-mix","C:\GitRepos\alisoncreations\resources\videos\snow-scene-mix.mp4",,,"snow-scene-mix.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\snow-scene-mix.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\teddy-on-bench-mix.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","teddy-on-bench-mix.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","teddy-on-bench-mix","C:\GitRepos\alisoncreations\resources\videos\teddy-on-bench-mix.mp4",,,"teddy-on-bench-mix.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\teddy-on-bench-mix.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\teddy-on-heart-bench-with-flower.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","teddy-on-heart-bench-with-flower.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","teddy-on-heart-bench-with-flower","C:\GitRepos\alisoncreations\resources\videos\teddy-on-heart-bench-with-flower.mp4",,,"teddy-on-heart-bench-with-flower.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\teddy-on-heart-bench-with-flower.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\teddy-on-star-bench-with-flower.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","teddy-on-star-bench-with-flower.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","teddy-on-star-bench-with-flower","C:\GitRepos\alisoncreations\resources\videos\teddy-on-star-bench-with-flower.mp4",,,"teddy-on-star-bench-with-flower.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\teddy-on-star-bench-with-flower.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\teddy's-with-crystals-blue.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","teddy's-with-crystals-blue.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","teddy's-with-crystals-blue","C:\GitRepos\alisoncreations\resources\videos\teddy's-with-crystals-blue.mp4",,,"teddy's-with-crystals-blue.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\teddy's-with-crystals-blue.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\teddy's-with-crystals-pink.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","teddy's-with-crystals-pink.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","teddy's-with-crystals-pink","C:\GitRepos\alisoncreations\resources\videos\teddy's-with-crystals-pink.mp4",,,"teddy's-with-crystals-pink.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\teddy's-with-crystals-pink.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\tents-with-candel-light-mix-(2).mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","tents-with-candel-light-mix-(2).mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","tents-with-candel-light-mix-(2)","C:\GitRepos\alisoncreations\resources\videos\tents-with-candel-light-mix-(2).mp4",,,"tents-with-candel-light-mix-(2).mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\tents-with-candel-light-mix-(2).mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\tents-with-candel-light-mix.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","tents-with-candel-light-mix.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","tents-with-candel-light-mix","C:\GitRepos\alisoncreations\resources\videos\tents-with-candel-light-mix.mp4",,,"tents-with-candel-light-mix.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\tents-with-candel-light-mix.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\tents-with-candel-light-pink.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","tents-with-candel-light-pink.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","tents-with-candel-light-pink","C:\GitRepos\alisoncreations\resources\videos\tents-with-candel-light-pink.mp4",,,"tents-with-candel-light-pink.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\tents-with-candel-light-pink.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\unicorn-teddy-set.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","unicorn-teddy-set.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","unicorn-teddy-set","C:\GitRepos\alisoncreations\resources\videos\unicorn-teddy-set.mp4",,,"unicorn-teddy-set.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\unicorn-teddy-set.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\unicorn-teddy-star-set.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","unicorn-teddy-star-set.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","unicorn-teddy-star-set","C:\GitRepos\alisoncreations\resources\videos\unicorn-teddy-star-set.mp4",,,"unicorn-teddy-star-set.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\unicorn-teddy-star-set.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\wooden-house-scene-mix.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","wooden-house-scene-mix.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","wooden-house-scene-mix","C:\GitRepos\alisoncreations\resources\videos\wooden-house-scene-mix.mp4",,,"wooden-house-scene-mix.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\wooden-house-scene-mix.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
