"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","ModeWithoutHardLink","BaseName","ResolvedTarget","Target","LinkType","Name","Parent","Root","Exists","FullName","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","LinkTarget","UnixFileMode","Attributes"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\sitting-angel-white.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","sitting-angel-white.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","sitting-angel-white","C:\GitRepos\alisoncreations\resources\images\sitting-angel-white.jpg",,,"sitting-angel-white.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\sitting-angel-white.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:35","15/06/2025 13:08:35",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\sitting-angel.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","sitting-angel.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","sitting-angel","C:\GitRepos\alisoncreations\resources\images\sitting-angel.jpg",,,"sitting-angel.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\sitting-angel.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:35","15/06/2025 13:08:35",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-blue.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","sitting-teddy-small-blue.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","sitting-teddy-small-blue","C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-blue.jpg",,,"sitting-teddy-small-blue.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-blue.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:13","15/06/2025 13:08:13",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-clear.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","sitting-teddy-small-clear.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","sitting-teddy-small-clear","C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-clear.jpg",,,"sitting-teddy-small-clear.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-clear.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:52","15/06/2025 13:08:52",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-light-blue.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","sitting-teddy-small-light-blue.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","sitting-teddy-small-light-blue","C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-light-blue.jpg",,,"sitting-teddy-small-light-blue.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-light-blue.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:00","15/06/2025 13:08:00",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-light-brown.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","sitting-teddy-small-light-brown.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","sitting-teddy-small-light-brown","C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-light-brown.jpg",,,"sitting-teddy-small-light-brown.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-light-brown.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:01","15/06/2025 13:08:01",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-silver.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","sitting-teddy-small-silver.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","sitting-teddy-small-silver","C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-silver.jpg",,,"sitting-teddy-small-silver.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-silver.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:05","15/06/2025 13:08:05",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\small-hanging-welcome-sign.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","small-hanging-welcome-sign.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","small-hanging-welcome-sign","C:\GitRepos\alisoncreations\resources\images\small-hanging-welcome-sign.jpg",,,"small-hanging-welcome-sign.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\small-hanging-welcome-sign.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:24","15/06/2025 13:09:24",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\snow-scene-blue-(2).jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","snow-scene-blue-(2).jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","snow-scene-blue-(2)","C:\GitRepos\alisoncreations\resources\images\snow-scene-blue-(2).jpg",,,"snow-scene-blue-(2).jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\snow-scene-blue-(2).jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:56","15/06/2025 13:08:56",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\snow-scene-blue.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","snow-scene-blue.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","snow-scene-blue","C:\GitRepos\alisoncreations\resources\images\snow-scene-blue.jpg",,,"snow-scene-blue.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\snow-scene-blue.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:10","15/06/2025 13:09:10",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\snow-scene-orange-(2).jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","snow-scene-orange-(2).jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","snow-scene-orange-(2)","C:\GitRepos\alisoncreations\resources\images\snow-scene-orange-(2).jpg",,,"snow-scene-orange-(2).jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\snow-scene-orange-(2).jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:25","15/06/2025 13:09:25",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\snow-scene-orange.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","snow-scene-orange.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","snow-scene-orange","C:\GitRepos\alisoncreations\resources\images\snow-scene-orange.jpg",,,"snow-scene-orange.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\snow-scene-orange.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:56","15/06/2025 13:08:56",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\snow-scene-red-(2).jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","snow-scene-red-(2).jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","snow-scene-red-(2)","C:\GitRepos\alisoncreations\resources\images\snow-scene-red-(2).jpg",,,"snow-scene-red-(2).jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\snow-scene-red-(2).jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:17","15/06/2025 13:09:17",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\snow-scene-red.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","snow-scene-red.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","snow-scene-red","C:\GitRepos\alisoncreations\resources\images\snow-scene-red.jpg",,,"snow-scene-red.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\snow-scene-red.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:56","15/06/2025 13:08:56",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\snow-scene-white-(2).jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","snow-scene-white-(2).jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","snow-scene-white-(2)","C:\GitRepos\alisoncreations\resources\images\snow-scene-white-(2).jpg",,,"snow-scene-white-(2).jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\snow-scene-white-(2).jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:20","15/06/2025 13:09:20",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\snow-scene-white-(3).jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","snow-scene-white-(3).jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","snow-scene-white-(3)","C:\GitRepos\alisoncreations\resources\images\snow-scene-white-(3).jpg",,,"snow-scene-white-(3).jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\snow-scene-white-(3).jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:59","15/06/2025 13:08:59",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\snow-scene-white.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","snow-scene-white.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","snow-scene-white","C:\GitRepos\alisoncreations\resources\images\snow-scene-white.jpg",,,"snow-scene-white.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\snow-scene-white.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:56","15/06/2025 13:08:56",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\snow-scene-yellow-(2).jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","snow-scene-yellow-(2).jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","snow-scene-yellow-(2)","C:\GitRepos\alisoncreations\resources\images\snow-scene-yellow-(2).jpg",,,"snow-scene-yellow-(2).jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\snow-scene-yellow-(2).jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:17","15/06/2025 13:09:17",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\snow-scene-yellow-(3).jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","snow-scene-yellow-(3).jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","snow-scene-yellow-(3)","C:\GitRepos\alisoncreations\resources\images\snow-scene-yellow-(3).jpg",,,"snow-scene-yellow-(3).jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\snow-scene-yellow-(3).jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:01","15/06/2025 13:09:01",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\snow-scene-yellow.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","snow-scene-yellow.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","snow-scene-yellow","C:\GitRepos\alisoncreations\resources\images\snow-scene-yellow.jpg",,,"snow-scene-yellow.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\snow-scene-yellow.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:15","15/06/2025 13:09:15",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\stag-head-white.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","stag-head-white.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","stag-head-white","C:\GitRepos\alisoncreations\resources\images\stag-head-white.jpg",,,"stag-head-white.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\stag-head-white.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:05","15/06/2025 13:08:05",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\stag.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","stag.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","stag","C:\GitRepos\alisoncreations\resources\images\stag.jpg",,,"stag.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\stag.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","01/06/2025 13:45:24","01/06/2025 12:45:24",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\teddy-crystal.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","teddy-crystal.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","teddy-crystal","C:\GitRepos\alisoncreations\resources\images\teddy-crystal.jpg",,,"teddy-crystal.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\teddy-crystal.jpg",".jpg","19/09/2025 13:15:16","19/09/2025 12:15:16","04/10/2025 23:56:40","04/10/2025 22:56:40","01/06/2025 17:10:11","01/06/2025 16:10:11",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\teddy-on-heart-bench-with-flower.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","teddy-on-heart-bench-with-flower.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","teddy-on-heart-bench-with-flower","C:\GitRepos\alisoncreations\resources\images\teddy-on-heart-bench-with-flower.jpg",,,"teddy-on-heart-bench-with-flower.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\teddy-on-heart-bench-with-flower.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","01/06/2025 13:36:42","01/06/2025 12:36:42",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\teddy-on-heart-bench.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","teddy-on-heart-bench.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","teddy-on-heart-bench","C:\GitRepos\alisoncreations\resources\images\teddy-on-heart-bench.jpg",,,"teddy-on-heart-bench.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\teddy-on-heart-bench.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:46","15/06/2025 13:08:46",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\teddy-on-heart-bench1.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","teddy-on-heart-bench1.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","teddy-on-heart-bench1","C:\GitRepos\alisoncreations\resources\images\teddy-on-heart-bench1.jpg",,,"teddy-on-heart-bench1.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\teddy-on-heart-bench1.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:44","15/06/2025 13:08:44",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\teddy-on-star-bench-with-flower.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","teddy-on-star-bench-with-flower.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","teddy-on-star-bench-with-flower","C:\GitRepos\alisoncreations\resources\images\teddy-on-star-bench-with-flower.jpg",,,"teddy-on-star-bench-with-flower.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\teddy-on-star-bench-with-flower.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","01/06/2025 13:36:43","01/06/2025 12:36:43",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\teddy-on-star-bench.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","teddy-on-star-bench.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","teddy-on-star-bench","C:\GitRepos\alisoncreations\resources\images\teddy-on-star-bench.jpg",,,"teddy-on-star-bench.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\teddy-on-star-bench.jpg",".jpg","19/09/2025 13:15:16","19/09/2025 12:15:16","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:52","15/06/2025 13:08:52",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\teddy's-with-crystals-blue.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","teddy's-with-crystals-blue.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","teddy's-with-crystals-blue","C:\GitRepos\alisoncreations\resources\images\teddy's-with-crystals-blue.jpg",,,"teddy's-with-crystals-blue.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\teddy's-with-crystals-blue.jpg",".jpg","19/09/2025 13:15:16","19/09/2025 12:15:16","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:05","15/06/2025 13:08:05",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\teddy's-with-crystals-pink.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","teddy's-with-crystals-pink.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","teddy's-with-crystals-pink","C:\GitRepos\alisoncreations\resources\images\teddy's-with-crystals-pink.jpg",,,"teddy's-with-crystals-pink.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\teddy's-with-crystals-pink.jpg",".jpg","19/09/2025 13:15:16","19/09/2025 12:15:16","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:59","15/06/2025 13:08:59",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\tents-with-candel-light-blue.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","tents-with-candel-light-blue.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","tents-with-candel-light-blue","C:\GitRepos\alisoncreations\resources\images\tents-with-candel-light-blue.jpg",,,"tents-with-candel-light-blue.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\tents-with-candel-light-blue.jpg",".jpg","19/09/2025 13:15:16","19/09/2025 12:15:16","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:17","15/06/2025 13:09:17",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\tents-with-candel-light-pink.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","tents-with-candel-light-pink.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","tents-with-candel-light-pink","C:\GitRepos\alisoncreations\resources\images\tents-with-candel-light-pink.jpg",,,"tents-with-candel-light-pink.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\tents-with-candel-light-pink.jpg",".jpg","19/09/2025 13:15:16","19/09/2025 12:15:16","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:24","15/06/2025 13:09:24",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\tents-with-candel-light-yellow.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","tents-with-candel-light-yellow.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","tents-with-candel-light-yellow","C:\GitRepos\alisoncreations\resources\images\tents-with-candel-light-yellow.jpg",,,"tents-with-candel-light-yellow.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\tents-with-candel-light-yellow.jpg",".jpg","19/09/2025 13:15:16","19/09/2025 12:15:16","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:25","15/06/2025 13:09:25",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\unicorn-tedd-set.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","unicorn-tedd-set.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","unicorn-tedd-set","C:\GitRepos\alisoncreations\resources\images\unicorn-tedd-set.jpg",,,"unicorn-tedd-set.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\unicorn-tedd-set.jpg",".jpg","19/09/2025 13:15:16","19/09/2025 12:15:16","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:36","15/06/2025 13:08:36",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\unicorn-teddy-star-set.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","unicorn-teddy-star-set.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","unicorn-teddy-star-set","C:\GitRepos\alisoncreations\resources\images\unicorn-teddy-star-set.jpg",,,"unicorn-teddy-star-set.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\unicorn-teddy-star-set.jpg",".jpg","19/09/2025 13:15:16","19/09/2025 12:15:16","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:46","15/06/2025 13:08:46",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\whiteb-hanging-xmas-trees.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","whiteb-hanging-xmas-trees.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","whiteb-hanging-xmas-trees","C:\GitRepos\alisoncreations\resources\images\whiteb-hanging-xmas-trees.jpg",,,"whiteb-hanging-xmas-trees.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\whiteb-hanging-xmas-trees.jpg",".jpg","19/09/2025 13:15:16","19/09/2025 12:15:16","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:10","15/06/2025 13:08:10",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\wooden-house-scene-1.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","wooden-house-scene-1.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","wooden-house-scene-1","C:\GitRepos\alisoncreations\resources\images\wooden-house-scene-1.jpg",,,"wooden-house-scene-1.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\wooden-house-scene-1.jpg",".jpg","19/09/2025 13:15:16","19/09/2025 12:15:16","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:17","15/06/2025 13:09:17",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\wooden-house-scene-2.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","wooden-house-scene-2.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","wooden-house-scene-2","C:\GitRepos\alisoncreations\resources\images\wooden-house-scene-2.jpg",,,"wooden-house-scene-2.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\wooden-house-scene-2.jpg",".jpg","19/09/2025 13:15:16","19/09/2025 12:15:16","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:03","15/06/2025 13:09:03",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\wooden-house-scene-3.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","wooden-house-scene-3.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","wooden-house-scene-3","C:\GitRepos\alisoncreations\resources\images\wooden-house-scene-3.jpg",,,"wooden-house-scene-3.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\wooden-house-scene-3.jpg",".jpg","19/09/2025 13:15:16","19/09/2025 12:15:16","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:25","15/06/2025 13:09:25",,"-1","Archive"
